"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000075555",36.6203880204142,-0.428191583569104,0.289047726845096,-1.48138713368459,0.138503441302965,0.292184337424037
"ENSMUSG00000092981",395.370173221217,0.276588307316402,0.186725855494715,1.4812533946282,0.138539062623384,0.292204339638477
"ENSMUSG00000094951",28.4311447959236,-1.2390621012402,0.836540319353646,-1.48117439479493,0.138560107498933,0.292226783258
"ENSMUSG00000029128",1244.45841567807,0.203509628822808,0.137436507326014,1.48075378792959,0.138672195010792,0.29244122032158
"ENSMUSG00000115060",5.78478433741485,-1.35056483914713,0.912125460068582,-1.48067880820428,0.138692183688882,0.292461415574574
"ENSMUSG00000106383",107.29559007161,-0.28401675469816,0.191831516087815,-1.48055314627313,0.138725688599945,0.292488150532597
"ENSMUSG00000037196",151.933335819242,0.287063022821305,0.193885022002925,1.48058380093422,0.138717514653198,0.292488150532597
"ENSMUSG00000057367",2943.45314173886,-0.269356273829121,0.18197092699163,-1.48021597890475,0.138815617456551,0.292655787969648
"ENSMUSG00000058254",11930.182964512,-0.26034457019524,0.175942749943824,-1.47971183966583,0.138950164589861,0.292895476397749
"ENSMUSG00000000399",2007.15447269737,-0.202154361817354,0.136615794264708,-1.47972906723843,0.138945565154742,0.292895476397749
"ENSMUSG00000040675",522.810368762695,0.285346276220915,0.192873061606455,1.47945116774858,0.139019773357569,0.293020215673675
"ENSMUSG00000033365",1909.50735695752,-0.18441541098495,0.124677969635473,-1.47913389610157,0.139104532514974,0.293142277232328
"ENSMUSG00000143596",7.50623647350938,-1.09754406145714,0.742026433398064,-1.47911720129834,0.13910899363535,0.293142277232328
"ENSMUSG00000097174",26.281705224792,-0.552882593649287,0.373791906047016,-1.47911868797861,0.139108596365964,0.293142277232328
"ENSMUSG00000061578",15.4433252041053,0.643930178432767,0.435376620093166,1.47901873622652,0.139135307329776,0.293175732353995
"ENSMUSG00000032942",218.251537783379,0.28407588355338,0.192088319818464,1.47888160936517,0.139171959342127,0.293230964968994
"ENSMUSG00000032878",709.618640365291,-0.354698038556299,0.239856890829984,-1.47879027919075,0.139196374691401,0.293260408965802
"ENSMUSG00000033170",2081.46475623226,-0.235421516951858,0.159211303312737,-1.47867338595565,0.139227628640188,0.293304255099798
"ENSMUSG00000016283",53.6067010710532,-0.729123933581682,0.493151985672522,-1.47849741005779,0.139274689812828,0.293381392490079
"ENSMUSG00000097281",3.07537130460173,-1.78266930485446,1.2059147736019,-1.47827138689899,0.139335153072455,0.293486747618981
"ENSMUSG00000117039",51.8993172003613,0.40730791644554,0.275541703731515,1.4782078753582,0.139352146626157,0.293500531976267
"ENSMUSG00000072571",12.1604948473723,0.67348014430444,0.455649516841496,1.4780661877421,0.139390063220206,0.293536369450378
"ENSMUSG00000024841",1135.84967329894,0.182201051666561,0.123269665341288,1.47806884331286,0.13938935249793,0.293536369450378
"ENSMUSG00000025759",507.838938823273,-0.292967716169635,0.198233035221683,-1.47789552756437,0.139435743617176,0.29361055301891
"ENSMUSG00000002984",917.367552052478,0.192767416030605,0.130440049723167,1.47782384658481,0.13945493381185,0.293628949093496
"ENSMUSG00000031214",519.556552252921,-0.222427069957361,0.150554141143956,-1.47738925191491,0.139571325590522,0.293829965011736
"ENSMUSG00000024258",494.900495930769,0.188720726429685,0.127737896102824,1.47740593972029,0.139566854934965,0.293829965011736
"ENSMUSG00000081887",20.5181131625517,-0.494482094806771,0.334719990311296,-1.47730075621385,0.139595035391179,0.293857854610466
"ENSMUSG00000060938",9534.88314508998,0.263942364091401,0.178673219473529,1.47723517194755,0.139612608751776,0.293872823337821
"ENSMUSG00000000125",2.22813799802398,1.51449605718677,1.02538358913252,1.47700438473766,0.139674461921549,0.293958960471487
"ENSMUSG00000022533",6863.47973217398,0.33118317949405,0.224225238347653,1.47701116045003,0.139672645665665,0.293958960471487
"ENSMUSG00000085982",9.45539988162149,-1.08418981750769,0.734097342420149,-1.47690197860323,0.139701914495019,0.293994708498996
"ENSMUSG00000013787",3539.91499625635,-0.182056000340646,0.123274952505337,-1.47682880131521,0.13972153407522,0.29401396831771
"ENSMUSG00000104301",26.8107367728392,-0.693965253476421,0.469936687244065,-1.47672074199222,0.139750509763643,0.294052911696846
"ENSMUSG00000048481",108.539824364117,0.357268437286792,0.241943227885409,1.47666227490362,0.139766189414531,0.294053768816795
"ENSMUSG00000099583",9.22624285689312,-0.928735603452242,0.628951457701122,-1.47664114945668,0.139771855150706,0.294053768816795
"ENSMUSG00000030650",230.591822278736,0.458588290855805,0.310570327031894,1.47660046997571,0.139782765676057,0.294054697596547
"ENSMUSG00000027937",1218.09970933066,0.186918454990123,0.126592341281679,1.47653841533914,0.139799410432193,0.294067688176397
"ENSMUSG00000097386",9.58308974155643,-0.972730358954444,0.658831308391361,-1.47644829042736,0.139823587122391,0.294096519027536
"ENSMUSG00000021760",843.28536168269,-0.203114075071598,0.137579874669404,-1.47633565999147,0.139853805612608,0.294138052568096
"ENSMUSG00000040389",809.770266540495,-0.163854762213324,0.110997149706986,-1.47620693545621,0.139888348266723,0.294188673713367
"ENSMUSG00000026037",824.199588265143,0.265868450987784,0.180132621151061,1.47595948634325,0.139954768570151,0.294306321748776
"ENSMUSG00000135654",1.92284715180294,1.99641656795472,1.35272532880938,1.47584770199571,0.139984781686122,0.294323043551603
"ENSMUSG00000138761",2.7421888941654,-1.61101340893445,1.09161095495833,-1.47581278991099,0.139994156289142,0.294323043551603
"ENSMUSG00000000579",126.011679625087,-0.20735715218178,0.140501227794323,-1.4758387199671,0.139987193496875,0.294323043551603
"ENSMUSG00000032908",1005.60112393682,0.228663228205722,0.154961950155113,1.47560887028613,0.14004892249612,0.294416146626078
"ENSMUSG00000028882",1089.70359862909,-0.147614824634341,0.100058586063135,-1.4752839355655,0.140136223495562,0.294577626518735
"ENSMUSG00000068250",691.418385246402,-0.285923880207098,0.193853648537032,-1.47494711791549,0.140226761294407,0.29474588574701
"ENSMUSG00000029863",1525.01691020742,-0.150873606112026,0.102300537891662,-1.4748075544999,0.140264289626115,0.29480270630188
"ENSMUSG00000001785",908.216598500097,0.13547186098647,0.0918622680028525,1.47472802415747,0.140285678636272,0.294825599815608
"ENSMUSG00000026676",80.9286179307919,-0.666846902540961,0.4522326467053,-1.47456603896073,0.14032925093803,0.294873045585949
"ENSMUSG00000041841",5831.2240589682,0.262163525707743,0.177786547719945,1.47459708886812,0.140320898035568,0.294873045585949
"ENSMUSG00000005262",2156.99803032071,0.240125230904291,0.162860990910614,1.47441833407536,0.140368991060132,0.294934486901331
"ENSMUSG00000107440",4.46245454322935,-1.44012550004975,0.976862994971865,-1.47423487987814,0.140418361615775,0.295016152372196
"ENSMUSG00000139912",5.89226530540138,0.915163880104325,0.62093348429902,1.47385171398425,0.140521520965005,0.295210806347424
"ENSMUSG00000019857",477.342325084629,0.303160803839752,0.205712592607257,1.47371048119812,0.140559559616259,0.295268634395444
"ENSMUSG00000024851",2886.5191603921,0.253570114298884,0.172080540416466,1.47355484638297,0.14060148637972,0.295334620807178
"ENSMUSG00000120594",62.8103671160741,0.422998416680341,0.28711216861897,1.47328627245231,0.140673860646242,0.295464547807645
"ENSMUSG00000029501",1717.73204031926,0.181975785409799,0.123521377793197,1.47323312499371,0.14068818601301,0.295472541403725
"ENSMUSG00000037455",429.761188058297,-0.193412773868972,0.131289117478907,-1.47318207009843,0.140701948406551,0.295477876841001
"ENSMUSG00000117848",2.40418689354406,1.50951434258002,1.02468777641244,1.47314565209806,0.140711765900927,0.295477876841001
"ENSMUSG00000133637",2.3903481137514,2.0375953775857,1.38322565972276,1.47307517270472,0.140730767096045,0.295495685594207
"ENSMUSG00000022234",4997.44099933842,-0.155909333889948,0.105845091509561,-1.47299540929458,0.140752273635362,0.295518751821651
"ENSMUSG00000025892",8.38540566870853,-1.03475994037726,0.702592851561853,-1.47277322574091,0.140812194118481,0.29562246120038
"ENSMUSG00000029348",6.81058566343091,1.16407853147838,0.790625642900907,1.47235109552889,0.140926092062929,0.295839467403854
"ENSMUSG00000129048",736.335728385225,1.0493014982037,0.712861860801168,1.47195628761007,0.141032682070985,0.296041101114254
"ENSMUSG00000029924",1371.25801198117,0.118846486342557,0.0807545723252801,1.47169978021607,0.141101966989785,0.296164403587587
"ENSMUSG00000101523",259.702808812991,-0.219025480842719,0.148829311434812,-1.47165554104343,0.141113919026909,0.296167358412002
"ENSMUSG00000022837",375.343789772838,0.338752675646389,0.230201839384071,1.47154634625317,0.141143423365789,0.296207148498078
"ENSMUSG00000106648",2.2600789469373,-1.92811321447142,1.3103587396834,-1.47143919911373,0.141172379039927,0.296245781283038
"ENSMUSG00000025034",2404.58935102788,0.205087996690856,0.139392423686171,1.47129945277795,0.141210151251679,0.296302908139636
"ENSMUSG00000127142",4.02807244577871,1.62998437001233,1.10794980025171,1.47117168092095,0.141244693663876,0.296353249841709
"ENSMUSG00000111605",14.8480692102685,0.789680937033474,0.537038234489655,1.47043708681916,0.141443413109679,0.296748027145553
"ENSMUSG00000031079",39.3690882743595,-0.640501546695619,0.435653987319949,-1.470207011385,0.141505696352601,0.296856523948903
"ENSMUSG00000142564",17.8770024482306,-0.797928558144203,0.542907031729155,-1.46973332727485,0.141633992747739,0.297103479335211
"ENSMUSG00000139546",3.54020051682235,1.44776939668279,0.985219645985161,1.46948896378848,0.141700213043982,0.297220191470344
"ENSMUSG00000106981",59.4949189191862,-0.387441797928344,0.263712328761403,-1.46918348394279,0.141783028771346,0.29737169296069
"ENSMUSG00000111340",40.9534335100891,-0.554636487953056,0.377553880192174,-1.4690260570776,0.141825721782671,0.29741681898101
"ENSMUSG00000131652",44.3492443579582,0.426888029928314,0.290587780417651,1.46905017587031,0.141819180302465,0.29741681898101
"ENSMUSG00000114378",2.90054968407789,-1.49308930070682,1.01648880110039,-1.46886940524135,0.141868214413533,0.297483718286473
"ENSMUSG00000070960",39.8275786866693,-0.37956877553268,0.258484441256443,-1.46843954586848,0.141984866255317,0.297706100580722
"ENSMUSG00000104088",3.82384920121341,-1.38437120417343,0.942884558452248,-1.46822979734219,0.142041812891093,0.297803272410615
"ENSMUSG00000092416",362.607173823346,-0.317395689486954,0.216192347390472,-1.46811713420039,0.142072408126945,0.297845185809049
"ENSMUSG00000050195",87.1713762423335,0.424949413136343,0.289470396218477,1.46802373813595,0.142097774957901,0.297876132772409
"ENSMUSG00000143105",7.15757900071038,0.830004196844238,0.565464336326947,1.46782766572981,0.14215104050499,0.297965554157027
"ENSMUSG00000009030",1088.01481263523,-0.196732959886699,0.134048799719901,-1.4676219428878,0.142206944197552,0.298060491651433
"ENSMUSG00000108760",7.39095488354777,-0.767195850322363,0.522954121856158,-1.46704236233821,0.142364531797216,0.298368524781391
"ENSMUSG00000073492",201.19922214265,0.455960435508843,0.310812280590428,1.46699620311877,0.142377088223284,0.298372577334597
"ENSMUSG00000094018",2.06134701053837,-1.75718377698179,1.19787761619411,-1.46691427673947,0.142399376277293,0.29839702184994
"ENSMUSG00000105233",33.5713521032629,0.361529926727505,0.246471531030159,1.46682225414207,0.142424414199515,0.298413687427821
"ENSMUSG00000128105",1.86718276503209,-1.56563812250974,1.06748561520683,-1.46665969096584,0.142468653379053,0.298413687427821
"ENSMUSG00000034173",223.302414408698,0.232063114609514,0.158226250951449,1.46665368871516,0.142470287005303,0.298413687427821
"ENSMUSG00000127600",3.47563530970145,1.46905546602382,1.00166622537487,1.46661176029373,0.142481699020739,0.298413687427821
"ENSMUSG00000109956",7.07093531649462,-0.894516709183761,0.60991056308691,-1.46663586978456,0.142475136849607,0.298413687427821
"ENSMUSG00000031825",5735.65543747858,0.261443378581336,0.178255621489446,1.46667676675103,0.142464005959227,0.298413687427821
"ENSMUSG00000054874",3105.29512153537,0.1844248091866,0.125746053194738,1.46664491251259,0.142472675641004,0.298413687427821
"ENSMUSG00000083340",2.2623268489351,1.42348819203684,0.97091153116958,1.46613583868148,0.142611283855172,0.29863920611256
"ENSMUSG00000105636",9.371929860401,1.21388465257085,0.827961395492993,1.46611262213266,0.142617607614448,0.29863920611256
"ENSMUSG00000090534",1.80304791947412,1.69898888511201,1.15884990871146,1.46609916637188,0.142621272813795,0.29863920611256
"ENSMUSG00000106390",3.88008253531933,-1.02624554835164,0.70002278684829,-1.46601734633825,0.142643561236128,0.298663611479713
"ENSMUSG00000136418",2.9946709253124,1.40043714243939,0.955355166194408,1.46588116335618,0.142680664482801,0.298719029814618
"ENSMUSG00000028654",405.667206853342,0.371069783568815,0.253178341840564,1.46564584028476,0.142744796047414,0.298831022686126
"ENSMUSG00000039795",378.576433041736,-0.206008328567944,0.140568645889913,-1.46553541341844,0.142774897823124,0.298849491769574
"ENSMUSG00000086401",10.9952935582672,-0.679230793521974,0.463460462410567,-1.46556362108892,0.142767208099085,0.298849491769574
"ENSMUSG00000021967",437.14466653701,0.210584662320464,0.143697286689981,1.46547417262505,0.142791593837395,0.298862167489176
"ENSMUSG00000084329",102.003232493007,0.2942628508295,0.200809721225616,1.46538150162007,0.142816861487236,0.298873230174457
"ENSMUSG00000114277",253.459340393558,0.39410038933675,0.268945231491257,1.46535555641395,0.142823936314595,0.298873230174457
"ENSMUSG00000020622",1.97255855740174,1.49030107867691,1.01703591074379,1.46533771613532,0.142828801218732,0.298873230174457
"ENSMUSG00000131144",4.95984076940693,-0.989695888726059,0.675432580657202,-1.46527709362654,0.142845333452025,0.298885557657962
"ENSMUSG00000039509",884.655486790281,-0.139635002283799,0.0953088408072551,-1.46507922141436,0.142899304975363,0.298976214387188
"ENSMUSG00000068601",7.58481774428478,0.913651978978345,0.623790539834832,1.46467751694385,0.143008921814789,0.29918327096185
"ENSMUSG00000052738",2141.30800586081,0.202630802381234,0.138351164968487,1.46461218759805,0.143026754940289,0.299198293942268
"ENSMUSG00000103081",31.7349042981266,0.476981640906778,0.325704692351375,1.46446045177698,0.143068181255915,0.29926266570719
"ENSMUSG00000110453",10.201209072223,0.94678707885015,0.646594925052442,1.46426617680824,0.143121234881804,0.29932905773344
"ENSMUSG00000000686",128.882166401991,0.29927212337875,0.204380163900809,1.46429143448575,0.143114336529362,0.29932905773344
"ENSMUSG00000024471",255.025813430968,1.66969458871417,1.14047746955714,1.46403119156973,0.143185426051823,0.299441013099814
"ENSMUSG00000120688",3.43491173528561,1.44359546841757,0.986196550429386,1.46380097130641,0.143248336988359,0.299550274667141
"ENSMUSG00000037259",343.436031546041,-0.273091982583724,0.186587775996342,-1.46361132783467,0.143300175671421,0.299636368216992
"ENSMUSG00000050552",822.59058194382,0.218423985952278,0.149241055456497,1.46356500417506,0.143312840342659,0.299640543363451
"ENSMUSG00000029267",810.804208736641,-0.366224035794186,0.250243455506064,-1.46347098290174,0.143338547957818,0.299671986232912
"ENSMUSG00000024483",2668.1919101507,-0.277479892318262,0.189614421001947,-1.46339023610136,0.143360628845217,0.299695842736264
"ENSMUSG00000058093",422.427822602159,-0.480898849556213,0.328756471308136,-1.46278139451581,0.143527205688656,0.300021742456126
"ENSMUSG00000060639",43.1920584932564,0.35947866321342,0.245789851375325,1.4625447763687,0.143591983598477,0.300134814355858
"ENSMUSG00000032915",446.945615300347,-0.955840232961203,0.65359664448859,-1.46243136500357,0.143623039677699,0.300177389572677
"ENSMUSG00000095315",126.358493684511,0.272823382768372,0.186561072777263,1.46238107825472,0.143636811632576,0.30018383669165
"ENSMUSG00000093798",225.678098097893,-0.372227091359576,0.254560556119709,-1.46223396520446,0.143677107073935,0.300245709656475
"ENSMUSG00000121628",18.9632102730885,-0.683642566956478,0.467558807770528,-1.46215311442064,0.143699256441739,0.300269655924383
"ENSMUSG00000033774",6.33404098575388,1.1099487601051,0.759144953590566,1.46210385099093,0.143712753622246,0.300275520623495
"ENSMUSG00000085830",46.753458612044,0.44172562102244,0.302156875190797,1.4619082248038,0.143766360825679,0.300358112680077
"ENSMUSG00000001054",1086.78622818484,0.172857964852555,0.118243481390712,1.46188155845462,0.143773669359998,0.300358112680077
"ENSMUSG00000055555",2.43134513135678,1.47568720929954,1.00956862890266,1.46170073737684,0.143823235106016,0.300394633228567
"ENSMUSG00000039891",723.391637739603,-0.473072075836027,0.323630860967742,-1.46176441400371,0.143805778901306,0.300394633228567
"ENSMUSG00000129437",3.75471606015454,1.35665177326934,0.928130837262468,1.46170315520471,0.143822572257024,0.300394633228567
"ENSMUSG00000029209",670.367085056834,-0.300338356887443,0.205535788212933,-1.46124604137697,0.143947931942919,0.300526916521208
"ENSMUSG00000029475",660.290019650577,-0.159814279385657,0.109369713009613,-1.46122975902488,0.143952398788058,0.300526916521208
"ENSMUSG00000143523",22.2938937353822,-0.529139516828681,0.36210951929118,-1.4612692808089,0.143941556700227,0.300526916521208
"ENSMUSG00000040811",1845.9450313825,0.173659025386712,0.118850295320324,1.46115771036722,0.143972165647585,0.300526916521208
"ENSMUSG00000031950",1793.72961260549,0.184424381675893,0.126215963571945,1.46118110939879,0.143965745794323,0.300526916521208
"ENSMUSG00000115379",23.2146705625146,-0.471175764914392,0.322459708964244,-1.46119267559916,0.143962572525714,0.300526916521208
"ENSMUSG00000110773",5.85199805882732,0.869333699659522,0.594918662956998,1.46126479767598,0.143942786535312,0.300526916521208
"ENSMUSG00000116673",99.2410351575067,-0.837910439681604,0.573437446872413,-1.4612063517157,0.143958820455927,0.300526916521208
"ENSMUSG00000029862",59.5817437501531,0.519398796327428,0.355596520270962,1.4606408294762,0.144114035170806,0.300771543304514
"ENSMUSG00000081895",955.12507419922,0.272698430801641,0.186703792247508,1.4605939575139,0.14412690552755,0.300771543304514
"ENSMUSG00000031021",1931.12285927514,0.193098598552028,0.132197102895718,1.46068706743408,0.144101339765739,0.300771543304514
"ENSMUSG00000022403",2766.65388166315,-0.224039688734054,0.153391460988293,-1.46057471055154,0.1441321907177,0.300771543304514
"ENSMUSG00000117813",5.54050711138599,0.815375725432479,0.55829411251549,1.46047702663147,0.144159016882294,0.300805175409693
"ENSMUSG00000031134",1958.79298208843,-0.162880038981504,0.111536777773677,-1.46032584258449,0.144200542910741,0.300855370102242
"ENSMUSG00000087014",14.3565088361668,0.780237272724265,0.53429511150558,1.46031145695054,0.144204494719684,0.300855370102242
"ENSMUSG00000104392",16.3801996307641,0.605009564233305,0.414422887956244,1.4598845329633,0.144321810767938,0.301077764471914
"ENSMUSG00000117856",1.92152794321525,2.07465774637643,1.42117784469888,1.45981571139396,0.144340729350846,0.301094868622842
"ENSMUSG00000005779",4265.80448935291,-0.214203042639395,0.146741576876112,-1.45972973167814,0.144364367262621,0.301114348368455
"ENSMUSG00000035735",479.162316509837,0.258580175264911,0.177145652827007,1.45970375867721,0.144371508454784,0.301114348368455
"ENSMUSG00000051397",2139.87589013297,-0.318454602925348,0.21818964206266,-1.45953125874735,0.14441894362033,0.301190533777598
"ENSMUSG00000078794",265.65699147304,0.39353136376085,0.269642877625819,1.45945395341371,0.144440205425244,0.301190533777598
"ENSMUSG00000031523",8045.5845380459,0.182653492727179,0.125151399101822,1.45946025404458,0.144438472430643,0.301190533777598
"ENSMUSG00000059070",8782.00926885857,0.274351952571668,0.187995041514599,1.45935738709557,0.144466768078054,0.301223560372383
"ENSMUSG00000064247",49.5700830551392,-0.439236841673238,0.301017158027731,-1.45917543222826,0.14451682886952,0.301305573729741
"ENSMUSG00000025816",633.855373151346,0.214309360905258,0.146875681407548,1.45912079420825,0.144531863887571,0.301314554507094
"ENSMUSG00000026153",1014.26641696539,0.336323413700849,0.230551206758964,1.45877967167818,0.14462575939118,0.301487927102528
"ENSMUSG00000038022",412.668590579493,0.197110023717919,0.135151362130463,1.45843904649401,0.14471956463209,0.301661085817153
"ENSMUSG00000090642",32.0382343388572,-0.519331840584868,0.356167185296681,-1.45811254383885,0.144809524403479,0.301826203728473
"ENSMUSG00000125245",7.51401847888888,-1.08935121348863,0.747138064142624,-1.45803201010607,0.144831720077427,0.301835510347323
"ENSMUSG00000140893",24.6962756309916,-0.424225546131564,0.290960358916344,-1.45801836274726,0.144835481645586,0.301835510347323
"ENSMUSG00000026790",2890.33806819352,0.237363420861933,0.162868528523269,1.45739280027953,0.145007983343242,0.302031978111368
"ENSMUSG00000073062",176.875218717999,-0.529537929896478,0.36335480438854,-1.45735772171114,0.145017661076232,0.302031978111368
"ENSMUSG00000066154",921.771438909286,1.52101383079334,1.04359212052303,1.45747922093455,0.144984143089273,0.302031978111368
"ENSMUSG00000039782",654.093071965703,0.323578595784371,0.22200815901562,1.45750767547964,0.144976294192555,0.302031978111368
"ENSMUSG00000019779",241.618021259653,-0.36987203002741,0.253750352128561,-1.45762174091493,0.144944833670675,0.302031978111368
"ENSMUSG00000137688",1.72672665354348,1.58495872036292,1.08746108715708,1.45748545771548,0.144982422708862,0.302031978111368
"ENSMUSG00000143599",3.42256982866595,1.04413949884866,0.716435736444618,1.45740845372999,0.145003664914051,0.302031978111368
"ENSMUSG00000060275",121.281920774263,-0.340003957965545,0.233306796307008,-1.45732556165288,0.145026534063943,0.302031978111368
"ENSMUSG00000099655",88.8567462710744,0.354470812117134,0.243233132314873,1.45732947129201,0.145025455368942,0.302031978111368
"ENSMUSG00000017615",4923.59421823422,0.186086024488346,0.127740845423558,1.45674646094074,0.145186379623757,0.302342454839271
"ENSMUSG00000086494",7.59710168593106,-0.754489496222204,0.518014999576247,-1.45650125351467,0.145254103351949,0.302438640100041
"ENSMUSG00000045867",331.260973799799,0.220326315125955,0.15126815665249,1.45652806249311,0.145246697814526,0.302438640100041
"ENSMUSG00000028034",3409.55359708268,-0.369153277108657,0.253460584649149,-1.45645240114811,0.145267598754773,0.3024443194592
"ENSMUSG00000126239",2.10217397793908,1.40184666652382,0.962605182611342,1.45630492318866,0.145308345174717,0.302506729859729
"ENSMUSG00000031283",436.267212821566,-0.453429242616499,0.311375433681528,-1.4562139255991,0.145333491101087,0.302536655899157
"ENSMUSG00000121653",25.4994920370643,-0.543199543326898,0.37305551512439,-1.456082329049,0.145369861883351,0.302567519865104
"ENSMUSG00000112976",1.96064667656642,1.56492603349805,1.07472753107003,1.45611421337645,0.145361049022225,0.302567519865104
"ENSMUSG00000039810",626.022108550588,0.215630212733478,0.14812680694924,1.45571363600222,0.145471798746435,0.302757252755621
"ENSMUSG00000064068",780.713312586937,-0.176669566217162,0.121391633603356,-1.4553685536058,0.14556725727834,0.302933475767505
"ENSMUSG00000054931",83.1760380855692,-0.329158663445806,0.226184076710634,-1.45526894833942,0.145594819535782,0.302968387251523
"ENSMUSG00000037570",1572.55288864766,0.234408933777895,0.161132488379917,1.45475897588826,0.145735999095221,0.303239702391776
"ENSMUSG00000127523",5.72947734365722,-0.955906445113114,0.657154062811308,-1.45461543830946,0.145775754590883,0.303299955181387
"ENSMUSG00000038671",1309.47470881035,-0.140156593982582,0.0963714264039282,-1.45433765185891,0.145852716475618,0.303415131118884
"ENSMUSG00000137480",3.34239513050818,-1.5356740509712,1.0559266036807,-1.4543378731232,0.145852655161056,0.303415131118884
"ENSMUSG00000119546",1.99238845013299,-2.31661299063977,1.59346568480082,-1.45382044479316,0.145996093691249,0.303690904213863
"ENSMUSG00000124556",3.46793513294742,1.83100219227535,1.25958120486382,1.4536595061954,0.146040730177512,0.303761258088415
"ENSMUSG00000046338",6.59585032599061,-0.882338375176208,0.607042940727454,-1.45350240646708,0.14608431202258,0.303829408077767
"ENSMUSG00000036731",103.638636314814,-1.23288049813585,0.848318937806812,-1.45332190900189,0.146134397041166,0.303876878267246
"ENSMUSG00000129045",3.25881666522823,1.03875455872793,0.714729696987756,1.45335301318217,0.146125765215912,0.303876878267246
"ENSMUSG00000031697",579.244258525791,-0.151397180718035,0.104174532825058,-1.45330318852764,0.146139592410779,0.303876878267246
"ENSMUSG00000000983",8.42582904091647,0.791474770856929,0.544661591738571,1.4531495939167,0.14618222384661,0.303943023421688
"ENSMUSG00000037994",29.5728130524464,-0.419929412338054,0.289025070498799,-1.45291690998757,0.146246825295524,0.304054835595906
"ENSMUSG00000114926",13.747783466971,0.774549306790255,0.533166377242617,1.45273471818685,0.146297423556525,0.304137520010042
"ENSMUSG00000118601",5.29333757612783,-1.01083974360319,0.695871594729217,-1.4526239485268,0.146328193025635,0.304178973187096
"ENSMUSG00000024210",162.160051175,0.204272781448396,0.140644430530486,1.45240576308579,0.14638881480927,0.304282470980743
"ENSMUSG00000085532",6.01318665855393,1.27422013168593,0.877350656556133,1.45234989244509,0.146404341290014,0.304292225703264
"ENSMUSG00000037601",572.314374255005,-0.169897789621259,0.116987909197708,-1.45226793765613,0.146427118849002,0.304317048777711
"ENSMUSG00000050930",153.990837028027,-0.277373884319776,0.191003000453206,-1.45219647681781,0.146446982054286,0.304335811774252
"ENSMUSG00000003477",30481.4987686519,-0.441158365896805,0.303797668682392,-1.45214533018033,0.146461200004031,0.304342841289727
"ENSMUSG00000029848",2.02213316134269,2.00488884477225,1.38068703988443,1.45209507068311,0.146475172371648,0.304349359489188
"ENSMUSG00000098024",86.46505505634,-0.346644958526596,0.238756362760421,-1.45187736368071,0.146535707679473,0.304452619076931
"ENSMUSG00000021693",1042.50371433963,0.3247634150461,0.223726286598569,1.45161044767539,0.146609952089491,0.304584344252191
"ENSMUSG00000137591",2.81417010149068,1.57483016684193,1.08504599324551,1.45139485021406,0.146669942921073,0.304686440112943
"ENSMUSG00000002949",1374.48904241433,0.169378644807098,0.116709302139133,1.45128658729512,0.146700074579991,0.30472649717518
"ENSMUSG00000094652",10.0442709063191,-1.46562081045066,1.00994304776537,-1.45119154361579,0.146726530972279,0.304758914586214
"ENSMUSG00000108037",52.8004931845166,-0.348266415280653,0.239993128744831,-1.45115161047357,0.146737647864638,0.304759468590798
"ENSMUSG00000109599",7.29691781684806,0.959406466285302,0.661194893940307,1.45101917010859,0.146774522233972,0.30476602377789
"ENSMUSG00000140307",9.72806410439817,-0.776263420281421,0.535005248318884,-1.45094543038714,0.146795056098372,0.30476602377789
"ENSMUSG00000063882",3676.18551387337,0.21636280175268,0.149106832474711,1.45105893648016,0.146763449639377,0.30476602377789
"ENSMUSG00000079462",7.11051926251404,-1.03240923403948,0.711467864809454,-1.451097491685,0.146752714893466,0.30476602377789
"ENSMUSG00000020300",3182.61263049666,0.356959495474489,0.246013740738247,1.45097381310211,0.146787152271411,0.30476602377789
"ENSMUSG00000109392",17.8496971773593,0.622597839791008,0.429136059367949,1.45081688243117,0.146830857341462,0.304817821212637
"ENSMUSG00000059422",57.8849050381677,-0.494422915158104,0.340833643145831,-1.45062826132618,0.146883401342108,0.304904366040731
"ENSMUSG00000054920",8225.53553363264,0.157431253663577,0.108534362113632,1.45051991459397,0.146913589889394,0.304944495478369
"ENSMUSG00000126079",4.22669316667725,1.23293517465869,0.850054787584565,1.45041848203935,0.14694185624618,0.304980629442304
"ENSMUSG00000059839",331.50518873929,-0.409127359935256,0.282083011412068,-1.45037929752388,0.146952776965423,0.304980759524515
"ENSMUSG00000026725",127.160853031047,0.385657559110493,0.265965754887909,1.45002712575921,0.147050955048114,0.305161967151194
"ENSMUSG00000017210",1634.17520303952,0.20660706954602,0.142490306336483,1.44997280768089,0.147066102249703,0.305170854018148
"ENSMUSG00000029047",296.308473545204,-0.317185097056495,0.218758859978576,-1.44993028893805,0.147077959907518,0.305172914078627
"ENSMUSG00000025580",2134.66687755237,0.198368837151159,0.136823244402923,1.44981825286201,0.14710920811063,0.305215204418036
"ENSMUSG00000030000",13.5461724920466,1.20932752397767,0.834151470045846,1.44976969699665,0.147122752499565,0.305220760189659
"ENSMUSG00000071419",13.6345988118559,0.799389845060432,0.55156370901094,1.44931552239703,0.147249488156137,0.305461124322716
"ENSMUSG00000125592",1.8529022436602,-2.16540514487124,1.49432110215742,-1.44908958439049,0.14731256635974,0.305554958788722
